N,BlockSize,RunID,L2_TCM
1024,32,43,40606
1024,32,44,40597
1024,32,45,40858
1024,32,46,40758
1024,32,47,40823
1024,32,48,40767
1024,32,49,40745
1024,32,50,40491
1024,32,51,40896
1024,32,52,40883
1024,32,53,40535
1024,32,54,40738
1024,32,55,40620
1024,32,56,40884
1024,32,57,40753
1024,32,58,40970
1024,32,59,40468
1024,32,60,40723
1024,32,61,40635
1024,32,62,40768
1024,32,63,40790
1024,32,64,40860
1024,32,65,40498
1024,32,66,40720
1024,32,67,40898
1024,32,68,40670
1024,32,69,40675
1024,32,70,40761
1024,32,71,39926
1024,32,72,40203
1024,32,73,40226
1024,32,74,40351
1024,32,75,43626
1024,32,76,40214
1024,32,77,40750
1024,32,78,40710
1024,32,79,41348
1024,32,80,40158
1024,32,81,40726
1024,32,82,40837
1024,32,83,40310
1024,32,84,40664
1024,32,85,40414
1024,32,86,40697
1024,32,87,40730
1024,32,88,40494
1024,32,89,40430
1024,32,90,40769
1024,32,91,40517
1024,32,92,40356
1024,32,93,40172
1024,32,94,40911
1024,32,95,40856
1024,32,96,40638
1024,32,97,40589
1024,32,98,40606
1024,32,99,40646
1024,32,100,40429
1024,64,1,40307
1024,64,2,43364
1024,64,3,46380
1024,64,4,46283
1024,64,5,40407
1024,64,6,36540
1024,64,7,35857
1024,64,8,36372
1024,64,9,35119
1024,64,10,37214
1024,64,11,36682
1024,64,12,36135
1024,64,13,36281
1024,64,14,36259
1024,64,15,36344
1024,64,16,36873
1024,64,17,36227
1024,64,18,36867
1024,64,19,36533
1024,64,20,36240
1024,64,21,36904
1024,64,22,36339
1024,64,23,36268
1024,64,24,36749
1024,64,25,36173
1024,64,26,36472
1024,64,27,36637
1024,64,28,36449
1024,64,29,36227
1024,64,30,36261
1024,64,31,37214
1024,64,32,36857
1024,64,33,36180
1024,64,34,36619
1024,64,35,36578
1024,64,36,36345
1024,64,37,36340
1024,64,38,36567
1024,64,39,38961
1024,64,40,36188
1024,64,41,36374
1024,64,42,36247
1024,64,43,36270
1024,64,44,36817
1024,64,45,36227
1024,64,46,36433
1024,64,47,36506
1024,64,48,36208
1024,64,49,36479
1024,64,50,36366
1024,64,51,36877
1024,64,52,36341
1024,64,53,36301
1024,64,54,36414
1024,64,55,36570
1024,64,56,36205
1024,64,57,37120
1024,64,58,36423
1024,64,59,36764
1024,64,60,36501
1024,64,61,36677
1024,64,62,36435
1024,64,63,36510
1024,64,64,36716
1024,64,65,36431
1024,64,66,36665
1024,64,67,36333
1024,64,68,36428
1024,64,69,36313
1024,64,70,38012
1024,64,71,36009
1024,64,72,36431
1024,64,73,36462
1024,64,74,36774
1024,64,75,36636
1024,64,76,36494
1024,64,77,36706
1024,64,78,36437
1024,64,79,36510
1024,64,80,36509
1024,64,81,36458
1024,64,82,36253
1024,64,83,36340
1024,64,84,36568
1024,64,85,36451
1024,64,86,36467
1024,64,87,36997
1024,64,88,36200
1024,64,89,36402
1024,64,90,36226
1024,64,91,36393
1024,64,92,36525
1024,64,93,36215
1024,64,94,36494
1024,64,95,36187
1024,64,96,36626
1024,64,97,36284
1024,64,98,36486
1024,64,99,36452
1024,64,100,36709
1024,128,1,76813
1024,128,2,119564
1024,128,3,116656
1024,128,4,116929
1024,128,5,112801
1024,128,6,78991
1024,128,7,87544
1024,128,8,71234
1024,128,9,71503
1024,128,10,70813
1024,128,11,77181
1024,128,12,71116
1024,128,13,71978
1024,128,14,70815
1024,128,15,71046
1024,128,16,70944
1024,128,17,70577
1024,128,18,71158
1024,128,19,70377
1024,128,20,70992
1024,128,21,72222
1024,128,22,70667
1024,128,23,70488
1024,128,24,71024
1024,128,25,70697
1024,128,26,72382
1024,128,27,72173
1024,128,28,70653
1024,128,29,70587
1024,128,30,70798
1024,128,31,71174
1024,128,32,70175
1024,128,33,72588
1024,128,34,70889
1024,128,35,70796
1024,128,36,70849
1024,128,37,70085
1024,128,38,70467
1024,128,39,70552
1024,128,40,72073
1024,128,41,70829
1024,128,42,70392
1024,128,43,69944
1024,128,44,70605
1024,128,45,70801
1024,128,46,69955
1024,128,47,71337
1024,128,48,70375
1024,128,49,70148
1024,128,50,70375
1024,128,51,70034
1024,128,52,70026
1024,128,53,70595
1024,128,54,72625
1024,128,55,70334
1024,128,56,70976
1024,128,57,70613
1024,128,58,71155
1024,128,59,70489
1024,128,60,70870
1024,128,61,71444
1024,128,62,70351
1024,128,63,70808
1024,128,64,70137
1024,128,65,70333
1024,128,66,70404
1024,128,67,70248
1024,128,68,72355
1024,128,69,71973
1024,128,70,70428
1024,128,71,70745
1024,128,72,70744
1024,128,73,74217
1024,128,74,70964
1024,128,75,72327
1024,128,76,79890
1024,128,77,71787
1024,128,78,70185
1024,128,79,70531
1024,128,80,70713
1024,128,81,70708
1024,128,82,70408
1024,128,83,70006
1024,128,84,70283
1024,128,85,70786
1024,128,86,70124
1024,128,87,70534
1024,128,88,69957
1024,128,89,70236
1024,128,90,70199
1024,128,91,70895
1024,128,92,70751
1024,128,93,70873
1024,128,94,70037
1024,128,95,70563
1024,128,96,70002
1024,128,97,70233
1024,128,98,70719
1024,128,99,70171
1024,128,100,70387
2048,8,1,507597
2048,8,2,509170
2048,8,3,496290
2048,8,4,512158
2048,8,5,503876
2048,8,6,507234
2048,8,7,500265
2048,8,8,505052
2048,8,9,506025
2048,8,10,506810
2048,8,11,501630
2048,8,12,502329
2048,8,13,500940
2048,8,14,500795
2048,8,15,506181
2048,8,16,504131
2048,8,17,503013
2048,8,18,495192
2048,8,19,499221
2048,8,20,502222
2048,8,21,506083
2048,8,22,498415
2048,8,23,502817
2048,8,24,505309
2048,8,25,503232
2048,8,26,500119
2048,8,27,501975
2048,8,28,501032
2048,8,29,505134
2048,8,30,502661
2048,8,31,505942
2048,8,32,505245
2048,8,33,501599
2048,8,34,501782
2048,8,35,500881
2048,8,36,504983
