N,BlockSize,RunID,L2_TCM
1024,32,40,40128
1024,32,41,40276
1024,32,42,40243
1024,32,43,40346
1024,32,44,40863
1024,32,45,40497
1024,32,46,40734
1024,32,47,40650
1024,32,48,40441
1024,32,49,40521
1024,32,50,40612
1024,32,51,40790
1024,32,52,40707
1024,32,53,40615
1024,32,54,40672
1024,32,55,40712
1024,32,56,40908
1024,32,57,40422
1024,32,58,40726
1024,32,59,40940
1024,32,60,40560
1024,32,61,40982
1024,32,62,40661
1024,32,63,40529
1024,32,64,40705
1024,32,65,40771
1024,32,66,40828
1024,32,67,41281
1024,32,68,40498
1024,32,69,40966
1024,32,70,40754
1024,32,71,40488
1024,32,72,40580
1024,32,73,40835
1024,32,74,40704
1024,32,75,40526
1024,32,76,40232
1024,32,77,40644
1024,32,78,40287
1024,32,79,40509
1024,32,80,39608
1024,32,81,40417
1024,32,82,39539
1024,32,83,40238
1024,32,84,39985
1024,32,85,39994
1024,32,86,40631
1024,32,87,39936
1024,32,88,40752
1024,32,89,40284
1024,32,90,40619
1024,32,91,41138
1024,32,92,40879
1024,32,93,40909
1024,32,94,40747
1024,32,95,40723
1024,32,96,40719
1024,32,97,40747
1024,32,98,40706
1024,32,99,40509
1024,32,100,40794
1024,64,1,40454
1024,64,2,37520
1024,64,3,35865
1024,64,4,36605
1024,64,5,36675
1024,64,6,35435
1024,64,7,36274
1024,64,8,36078
1024,64,9,36128
1024,64,10,36361
1024,64,11,36205
1024,64,12,36399
1024,64,13,36367
1024,64,14,36335
1024,64,15,35779
1024,64,16,37156
1024,64,17,39037
1024,64,18,36395
1024,64,19,36592
1024,64,20,36782
1024,64,21,36629
1024,64,22,36451
1024,64,23,36811
1024,64,24,35898
1024,64,25,36526
1024,64,26,36064
1024,64,27,36497
1024,64,28,36170
1024,64,29,36403
1024,64,30,36056
1024,64,31,36318
1024,64,32,36008
1024,64,33,36205
1024,64,34,37141
1024,64,35,35928
1024,64,36,36341
1024,64,37,36088
1024,64,38,36382
1024,64,39,36349
1024,64,40,36391
1024,64,41,36225
1024,64,42,36955
1024,64,43,35984
1024,64,44,36338
1024,64,45,36560
1024,64,46,36212
1024,64,47,36361
1024,64,48,36450
1024,64,49,36501
1024,64,50,36171
1024,64,51,36365
1024,64,52,36449
1024,64,53,36471
1024,64,54,43998
1024,64,55,43451
1024,64,56,37692
1024,64,57,42476
1024,64,58,36231
1024,64,59,36634
1024,64,60,36489
1024,64,61,36804
1024,64,62,36377
1024,64,63,36546
1024,64,64,36267
1024,64,65,36823
1024,64,66,36432
1024,64,67,36579
1024,64,68,36546
1024,64,69,37341
1024,64,70,36114
1024,64,71,36506
1024,64,72,36607
1024,64,73,36542
1024,64,74,36873
1024,64,75,36292
1024,64,76,36183
1024,64,77,36367
1024,64,78,36296
1024,64,79,36442
1024,64,80,36183
1024,64,81,36185
1024,64,82,36378
1024,64,83,36109
1024,64,84,36242
1024,64,85,36386
1024,64,86,36219
1024,64,87,36106
1024,64,88,36388
1024,64,89,36082
1024,64,90,36340
1024,64,91,36176
1024,64,92,36401
1024,64,93,36369
1024,64,94,36339
1024,64,95,37135
1024,64,96,36167
1024,64,97,36193
1024,64,98,36650
1024,64,99,36371
1024,64,100,36356
1024,128,1,81313
1024,128,2,121539
1024,128,3,118687
1024,128,4,118136
1024,128,5,112853
1024,128,6,73659
1024,128,7,81233
1024,128,8,70613
1024,128,9,72427
1024,128,10,79867
1024,128,11,76474
1024,128,12,72174
1024,128,13,71123
1024,128,14,70097
1024,128,15,70715
1024,128,16,71103
1024,128,17,71898
1024,128,18,71645
1024,128,19,71483
1024,128,20,70243
1024,128,21,70534
1024,128,22,70974
1024,128,23,69990
1024,128,24,70300
1024,128,25,70690
1024,128,26,73000
1024,128,27,70486
1024,128,28,71111
1024,128,29,70401
1024,128,30,70177
1024,128,31,70844
1024,128,32,70579
1024,128,33,72113
1024,128,34,70695
1024,128,35,71669
1024,128,36,71019
1024,128,37,70894
1024,128,38,70268
1024,128,39,70668
1024,128,40,72928
1024,128,41,71073
1024,128,42,70234
1024,128,43,70092
1024,128,44,70267
1024,128,45,70406
1024,128,46,70590
1024,128,47,71380
1024,128,48,70373
1024,128,49,70252
1024,128,50,70056
1024,128,51,70690
1024,128,52,75928
1024,128,53,70860
1024,128,54,73144
1024,128,55,71070
1024,128,56,70926
1024,128,57,71121
1024,128,58,70883
1024,128,59,70634
1024,128,60,70783
1024,128,61,72745
1024,128,62,72681
1024,128,63,70669
1024,128,64,70524
1024,128,65,70665
1024,128,66,70110
1024,128,67,70212
1024,128,68,72196
1024,128,69,71100
1024,128,70,80754
1024,128,71,71173
1024,128,72,70803
1024,128,73,72057
1024,128,74,73768
1024,128,75,72707
1024,128,76,70576
1024,128,77,70820
1024,128,78,70630
1024,128,79,70768
1024,128,80,86596
1024,128,81,71134
1024,128,82,70627
1024,128,83,70274
1024,128,84,71057
1024,128,85,70640
1024,128,86,72548
1024,128,87,70564
1024,128,88,70257
1024,128,89,70387
1024,128,90,69916
1024,128,91,70946
1024,128,92,70940
1024,128,93,70656
1024,128,94,70547
1024,128,95,70563
1024,128,96,70847
1024,128,97,71634
1024,128,98,76977
1024,128,99,71333
1024,128,100,71459
2048,8,1,499844
2048,8,2,505023
2048,8,3,507928
2048,8,4,501135
2048,8,5,505241
2048,8,6,505539
2048,8,7,503533
2048,8,8,505457
2048,8,9,500836
2048,8,10,504220
2048,8,11,505904
2048,8,12,503077
2048,8,13,503405
2048,8,14,500342
2048,8,15,503856
2048,8,16,504880
2048,8,17,501887
2048,8,18,503166
2048,8,19,502300
2048,8,20,497457
2048,8,21,508872
2048,8,22,501604
2048,8,23,502658
2048,8,24,500545
2048,8,25,507189
2048,8,26,503434
2048,8,27,506121
2048,8,28,509280
2048,8,29,498350
2048,8,30,498981
2048,8,31,508519
2048,8,32,499862
2048,8,33,504199
2048,8,34,503811
2048,8,35,504031
2048,8,36,504634
